Id,AvailableStock,CatalogBrandId,CatalogTypeId,Description,MaxStockThreshold,Name,OnReorder,PictureFileName,PictureUri,Price,RestockThreshold,TagsJson
599,6,100,100,GOLD WASHBAG,0,GOLD WASHBAG,0,599.jpg,NULL,2.95,1,"{""color"":[""gold""],""size"":[],""quantity"":[],""shape"":[],""agram"":""washbag"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":599,""Description"":""GOLD WASHBAG"",""tagrams"":[""gold"",""washbag""]}"
600,1,100,100,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,CLASSIC METAL BIRDCAGE PLANT HOLDER,0,600.jpg,NULL,12.75,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""classic""],""agram"":""birdcage"",""bgram"":""plant"",""abgram"":""birdcage-plant"",""ygram"":null,""zgram"":""holder"",""yzgram"":""plant-holder"",""ProductId"":600,""Description"":""CLASSIC METAL BIRDCAGE PLANT HOLDER"",""tagrams"":[""birdcage"",""birdcage-plant"",""classic"",""holder"",""metal"",""plant"",""plant-holder""]}"
601,3,100,100,MOROCCAN BEATEN METAL DISH,2,MOROCCAN BEATEN METAL DISH,0,601.jpg,NULL,9.95,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""moroccan"",""bgram"":""beaten"",""abgram"":""moroccan-beaten"",""ygram"":null,""zgram"":""dish"",""yzgram"":""beaten-dish"",""ProductId"":601,""Description"":""MOROCCAN BEATEN METAL DISH"",""tagrams"":[""beaten"",""beaten-dish"",""dish"",""metal"",""moroccan"",""moroccan-beaten""]}"
602,2,100,100,PINK SPOTS CHOCOLATE NESTING BOXES,0,PINK SPOTS CHOCOLATE NESTING BOXES,0,602.jpg,NULL,2.55,1,"{""color"":[""chocolate"",""pink""],""size"":[],""quantity"":[""boxes""],""shape"":[""spots""],""agram"":""nesting"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":602,""Description"":""PINK SPOTS CHOCOLATE NESTING BOXES"",""tagrams"":[""boxes"",""chocolate"",""nesting"",""pink"",""spots""]}"
603,8,100,100,IVY HEART WREATH,0,IVY HEART WREATH,0,603.jpg,NULL,6.75,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""heart""],""agram"":""ivy"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""wreath"",""yzgram"":""ivy-wreath"",""ProductId"":603,""Description"":""IVY HEART WREATH"",""tagrams"":[""heart"",""ivy"",""ivy-wreath"",""wreath""]}"
604,7,100,100,CINAMMON & ORANGE WREATH,2,CINAMMON & ORANGE WREATH,0,604.jpg,NULL,6.75,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""cinammon"",""bgram"":""orange"",""abgram"":""cinammon-orange"",""ygram"":null,""zgram"":""wreath"",""yzgram"":""orange-wreath"",""ProductId"":604,""Description"":""CINAMMON & ORANGE WREATH"",""tagrams"":[""cinammon"",""cinammon-orange"",""orange"",""orange-wreath"",""wreath""]}"
605,3,100,100,EUCALYPTUS & PINECONE  WREATH,1,EUCALYPTUS & PINECONE  WREATH,0,605.jpg,NULL,2.95,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""eucalyptus"",""bgram"":""pinecone"",""abgram"":""eucalyptus-pinecone"",""ygram"":null,""zgram"":""wreath"",""yzgram"":""pinecone-wreath"",""ProductId"":605,""Description"":""EUCALYPTUS & PINECONE  WREATH"",""tagrams"":[""eucalyptus"",""eucalyptus-pinecone"",""pinecone"",""pinecone-wreath"",""wreath""]}"
606,0,100,100,TOAST ITS - BEST MUM,1,TOAST ITS - BEST MUM,0,NULL,NULL,1.05,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""toast"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""mum"",""yzgram"":""toast-mum"",""ProductId"":606,""Description"":""TOAST ITS - BEST MUM"",""tagrams"":[""mum"",""toast"",""toast-mum""]}"
607,5,100,100,TOAST ITS - I LOVE YOU,2,TOAST ITS - I LOVE YOU,0,607.jpg,NULL,1.25,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""toast"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""love"",""yzgram"":""toast-love"",""ProductId"":607,""Description"":""TOAST ITS - I LOVE YOU"",""tagrams"":[""love"",""toast"",""toast-love""]}"
608,5,100,100,TOAST ITS - FAIRY FLOWER,2,TOAST ITS - FAIRY FLOWER,0,NULL,NULL,0.83,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""fairy"",""flower""],""agram"":""toast"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":608,""Description"":""TOAST ITS - FAIRY FLOWER"",""tagrams"":[""fairy"",""flower"",""toast""]}"
609,7,100,100,TOAST ITS - DINOSAUR,0,TOAST ITS - DINOSAUR,0,NULL,NULL,1.25,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""toast"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""dinosaur"",""yzgram"":""toast-dinosaur"",""ProductId"":609,""Description"":""TOAST ITS - DINOSAUR"",""tagrams"":[""dinosaur"",""toast"",""toast-dinosaur""]}"
610,2,100,100,TOAST ITS - HAPPY BIRTHDAY,0,TOAST ITS - HAPPY BIRTHDAY,0,NULL,NULL,1.25,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""toast"",""bgram"":""happy"",""abgram"":""toast-happy"",""ygram"":null,""zgram"":""birthday"",""yzgram"":""happy-birthday"",""ProductId"":610,""Description"":""TOAST ITS - HAPPY BIRTHDAY"",""tagrams"":[""birthday"",""happy"",""happy-birthday"",""toast"",""toast-happy""]}"
611,5,100,100,RELAX LARGE WOOD LETTERS,1,RELAX LARGE WOOD LETTERS,0,611.jpg,NULL,3.95,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""relax"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""letters"",""yzgram"":""relax-letters"",""ProductId"":611,""Description"":""RELAX LARGE WOOD LETTERS"",""tagrams"":[""letters"",""relax"",""relax-letters"",""wood""]}"
612,9,100,100,JOY LARGE WOOD LETTERS,2,JOY LARGE WOOD LETTERS,0,612.jpg,NULL,3.95,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""joy"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""letters"",""yzgram"":""joy-letters"",""ProductId"":612,""Description"":""JOY LARGE WOOD LETTERS"",""tagrams"":[""joy"",""joy-letters"",""letters"",""wood""]}"
613,6,100,100,LOVE LARGE WOOD LETTERS,2,LOVE LARGE WOOD LETTERS,0,613.jpg,NULL,12.75,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""love"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""letters"",""yzgram"":""love-letters"",""ProductId"":613,""Description"":""LOVE LARGE WOOD LETTERS"",""tagrams"":[""letters"",""love"",""love-letters"",""wood""]}"
614,7,100,100,HOME SMALL WOOD LETTERS,0,HOME SMALL WOOD LETTERS,0,614.jpg,NULL,4.95,1,"{""color"":[],""size"":[""small""],""quantity"":[],""shape"":[],""agram"":""home"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""letters"",""yzgram"":""home-letters"",""ProductId"":614,""Description"":""HOME SMALL WOOD LETTERS"",""tagrams"":[""home"",""home-letters"",""letters"",""small"",""wood""]}"
615,10,100,100,PEACE SMALL WOOD LETTERS,1,PEACE SMALL WOOD LETTERS,0,615.jpg,NULL,6.75,1,"{""color"":[],""size"":[""small""],""quantity"":[],""shape"":[],""agram"":""peace"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""letters"",""yzgram"":""peace-letters"",""ProductId"":615,""Description"":""PEACE SMALL WOOD LETTERS"",""tagrams"":[""letters"",""peace"",""peace-letters"",""small"",""wood""]}"
616,0,100,100,MIRRORED WALL ART STARS,0,MIRRORED WALL ART STARS,0,616.jpg,NULL,0.75,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""stars""],""agram"":""mirrored"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""wall"",""yzgram"":""mirrored-wall"",""ProductId"":616,""Description"":""MIRRORED WALL ART STARS"",""tagrams"":[""mirrored"",""mirrored-wall"",""stars"",""wall""]}"
617,1,100,100,MIRRORED WALL ART PHOTO FRAMES,0,MIRRORED WALL ART PHOTO FRAMES,0,617.jpg,NULL,4.25,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""mirrored"",""bgram"":""wall"",""abgram"":""mirrored-wall"",""ygram"":""photo"",""zgram"":""frames"",""yzgram"":""photo-frames"",""ProductId"":617,""Description"":""MIRRORED WALL ART PHOTO FRAMES"",""tagrams"":[""frames"",""mirrored"",""mirrored-wall"",""photo"",""photo-frames"",""wall""]}"
618,1,100,100,MIRRORED WALL ART GENTS,2,MIRRORED WALL ART GENTS,0,618.jpg,NULL,4.96,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""mirrored"",""bgram"":""wall"",""abgram"":""mirrored-wall"",""ygram"":null,""zgram"":""gents"",""yzgram"":""wall-gents"",""ProductId"":618,""Description"":""MIRRORED WALL ART GENTS"",""tagrams"":[""gents"",""mirrored"",""mirrored-wall"",""wall"",""wall-gents""]}"
619,7,100,100,MIRRORED WALL ART LADIES,2,MIRRORED WALL ART LADIES,0,NULL,NULL,0.75,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""mirrored"",""bgram"":""wall"",""abgram"":""mirrored-wall"",""ygram"":null,""zgram"":""ladies"",""yzgram"":""wall-ladies"",""ProductId"":619,""Description"":""MIRRORED WALL ART LADIES"",""tagrams"":[""ladies"",""mirrored"",""mirrored-wall"",""wall"",""wall-ladies""]}"
620,3,100,100,MIRRORED WALL ART SPLODGES,0,MIRRORED WALL ART SPLODGES,0,620.jpg,NULL,1.25,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""mirrored"",""bgram"":""wall"",""abgram"":""mirrored-wall"",""ygram"":null,""zgram"":""splodges"",""yzgram"":""wall-splodges"",""ProductId"":620,""Description"":""MIRRORED WALL ART SPLODGES"",""tagrams"":[""mirrored"",""mirrored-wall"",""splodges"",""wall"",""wall-splodges""]}"
621,9,100,100,MIRRORED WALL ART FOXY,1,MIRRORED WALL ART FOXY,0,621.jpg,NULL,1.65,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""mirrored"",""bgram"":""wall"",""abgram"":""mirrored-wall"",""ygram"":null,""zgram"":""foxy"",""yzgram"":""wall-foxy"",""ProductId"":621,""Description"":""MIRRORED WALL ART FOXY"",""tagrams"":[""foxy"",""mirrored"",""mirrored-wall"",""wall"",""wall-foxy""]}"
622,4,100,100,MIRRORED WALL ART POPPIES,0,MIRRORED WALL ART POPPIES,0,NULL,NULL,0.75,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""mirrored"",""bgram"":""wall"",""abgram"":""mirrored-wall"",""ygram"":null,""zgram"":""poppies"",""yzgram"":""wall-poppies"",""ProductId"":622,""Description"":""MIRRORED WALL ART POPPIES"",""tagrams"":[""mirrored"",""mirrored-wall"",""poppies"",""wall"",""wall-poppies""]}"
623,2,100,100,MIRRORED WALL ART TABLE LAMP,1,MIRRORED WALL ART TABLE LAMP,0,623.jpg,NULL,5.79,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""mirrored"",""bgram"":""wall"",""abgram"":""mirrored-wall"",""ygram"":""table"",""zgram"":""lamp"",""yzgram"":""table-lamp"",""ProductId"":623,""Description"":""MIRRORED WALL ART TABLE LAMP"",""tagrams"":[""lamp"",""mirrored"",""mirrored-wall"",""table"",""table-lamp"",""wall""]}"
624,2,100,100,MIRRORED WALL ART SNOWFLAKES,1,MIRRORED WALL ART SNOWFLAKES,0,624.jpg,NULL,0.75,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""mirrored"",""bgram"":""wall"",""abgram"":""mirrored-wall"",""ygram"":null,""zgram"":""snowflakes"",""yzgram"":""wall-snowflakes"",""ProductId"":624,""Description"":""MIRRORED WALL ART SNOWFLAKES"",""tagrams"":[""mirrored"",""mirrored-wall"",""snowflakes"",""wall"",""wall-snowflakes""]}"
625,3,100,100,MIRRORED WALL ART SKULLS,1,MIRRORED WALL ART SKULLS,0,625.jpg,NULL,1.25,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""skulls""],""agram"":""mirrored"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""wall"",""yzgram"":""mirrored-wall"",""ProductId"":625,""Description"":""MIRRORED WALL ART SKULLS"",""tagrams"":[""mirrored"",""mirrored-wall"",""skulls"",""wall""]}"
626,7,100,100,LARGE CAMPHOR WOOD FIELD MUSHROOM,0,LARGE CAMPHOR WOOD FIELD MUSHROOM,0,NULL,NULL,1.25,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""camphor"",""bgram"":""field"",""abgram"":""camphor-field"",""ygram"":null,""zgram"":""mushroom"",""yzgram"":""field-mushroom"",""ProductId"":626,""Description"":""LARGE CAMPHOR WOOD FIELD MUSHROOM"",""tagrams"":[""camphor"",""camphor-field"",""field"",""field-mushroom"",""mushroom"",""wood""]}"
627,0,100,100,LARGE  TALL CAMPHOR WOOD TOADSTOOL,0,LARGE  TALL CAMPHOR WOOD TOADSTOOL,0,NULL,NULL,1.25,1,"{""color"":[],""size"":[""tall""],""quantity"":[],""shape"":[],""agram"":""camphor"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""toadstool"",""yzgram"":""camphor-toadstool"",""ProductId"":627,""Description"":""LARGE  TALL CAMPHOR WOOD TOADSTOOL"",""tagrams"":[""camphor"",""camphor-toadstool"",""tall"",""toadstool"",""wood""]}"
628,3,100,100,SMALL CAMPHOR WOOD FIELD  MUSHROOM,1,SMALL CAMPHOR WOOD FIELD  MUSHROOM,0,NULL,NULL,0.39,1,"{""color"":[],""size"":[""small""],""quantity"":[],""shape"":[],""agram"":""camphor"",""bgram"":""field"",""abgram"":""camphor-field"",""ygram"":null,""zgram"":""mushroom"",""yzgram"":""field-mushroom"",""ProductId"":628,""Description"":""SMALL CAMPHOR WOOD FIELD  MUSHROOM"",""tagrams"":[""camphor"",""camphor-field"",""field"",""field-mushroom"",""mushroom"",""small"",""wood""]}"
629,6,100,100,SMALL TALL CAMPHOR WOOD TOADSTOOL,1,SMALL TALL CAMPHOR WOOD TOADSTOOL,0,NULL,NULL,0.39,1,"{""color"":[],""size"":[""small"",""tall""],""quantity"":[],""shape"":[],""agram"":""camphor"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""toadstool"",""yzgram"":""camphor-toadstool"",""ProductId"":629,""Description"":""SMALL TALL CAMPHOR WOOD TOADSTOOL"",""tagrams"":[""camphor"",""camphor-toadstool"",""small"",""tall"",""toadstool"",""wood""]}"
630,6,100,100,CAMPHOR WOOD PORTOBELLO MUSHROOM,2,CAMPHOR WOOD PORTOBELLO MUSHROOM,0,NULL,NULL,0.39,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""camphor"",""bgram"":""portobello"",""abgram"":""camphor-portobello"",""ygram"":null,""zgram"":""mushroom"",""yzgram"":""portobello-mushroom"",""ProductId"":630,""Description"":""CAMPHOR WOOD PORTOBELLO MUSHROOM"",""tagrams"":[""camphor"",""camphor-portobello"",""mushroom"",""portobello"",""portobello-mushroom"",""wood""]}"
631,2,100,100,WOODEN HAPPY BIRTHDAY GARLAND,2,WOODEN HAPPY BIRTHDAY GARLAND,0,631.jpg,NULL,2.95,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""wooden""],""agram"":""happy"",""bgram"":""birthday"",""abgram"":""happy-birthday"",""ygram"":null,""zgram"":""garland"",""yzgram"":""birthday-garland"",""ProductId"":631,""Description"":""WOODEN HAPPY BIRTHDAY GARLAND"",""tagrams"":[""birthday"",""birthday-garland"",""garland"",""happy"",""happy-birthday"",""wooden""]}"
632,2,100,100,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,MINI WOODEN HAPPY BIRTHDAY GARLAND,0,632.jpg,NULL,1.69,1,"{""color"":[],""size"":[""mini""],""quantity"":[],""shape"":[""wooden""],""agram"":""happy"",""bgram"":""birthday"",""abgram"":""happy-birthday"",""ygram"":null,""zgram"":""garland"",""yzgram"":""birthday-garland"",""ProductId"":632,""Description"":""MINI WOODEN HAPPY BIRTHDAY GARLAND"",""tagrams"":[""birthday"",""birthday-garland"",""garland"",""happy"",""happy-birthday"",""mini"",""wooden""]}"
633,8,100,100,SET/4 SPRING FLOWER DECORATION,1,SET/4 SPRING FLOWER DECORATION,0,633.jpg,NULL,0.75,1,"{""color"":[],""size"":[],""quantity"":[""set""],""shape"":[""flower""],""agram"":""spring"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":633,""Description"":""SET/4 SPRING FLOWER DECORATION"",""tagrams"":[""flower"",""set"",""spring""]}"
634,9,100,100,PACK OF 12 STICKY BUNNIES,1,PACK OF 12 STICKY BUNNIES,0,634.jpg,NULL,0.65,1,"{""color"":[],""size"":[],""quantity"":[""pack""],""shape"":[],""agram"":""sticky"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""bunnies"",""yzgram"":""sticky-bunnies"",""ProductId"":634,""Description"":""PACK OF 12 STICKY BUNNIES"",""tagrams"":[""bunnies"",""pack"",""sticky"",""sticky-bunnies""]}"
635,6,100,100,IVORY HANGING DECORATION  HEART,0,IVORY HANGING DECORATION  HEART,0,NULL,NULL,0.85,1,"{""color"":[""ivory""],""size"":[],""quantity"":[],""shape"":[""heart""],""agram"":""hanging"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":635,""Description"":""IVORY HANGING DECORATION  HEART"",""tagrams"":[""hanging"",""heart"",""ivory""]}"
636,4,100,100,IVORY HANGING DECORATION  EGG,0,IVORY HANGING DECORATION  EGG,0,636.jpg,NULL,0.19,1,"{""color"":[""ivory""],""size"":[],""quantity"":[],""shape"":[],""agram"":""hanging"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""egg"",""yzgram"":""hanging-egg"",""ProductId"":636,""Description"":""IVORY HANGING DECORATION  EGG"",""tagrams"":[""egg"",""hanging"",""hanging-egg"",""ivory""]}"
637,3,100,100,IVORY HANGING DECORATION  BIRD,1,IVORY HANGING DECORATION  BIRD,0,637.jpg,NULL,0.85,1,"{""color"":[""ivory""],""size"":[],""quantity"":[],""shape"":[""bird""],""agram"":""hanging"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":637,""Description"":""IVORY HANGING DECORATION  BIRD"",""tagrams"":[""bird"",""hanging"",""ivory""]}"
638,4,100,100,FILIGRIS HEART WITH BUTTERFLY,0,FILIGRIS HEART WITH BUTTERFLY,0,638.jpg,NULL,1.25,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""butterfly"",""heart""],""agram"":""filigris"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":638,""Description"":""FILIGRIS HEART WITH BUTTERFLY"",""tagrams"":[""butterfly"",""filigris"",""heart""]}"
639,2,100,100,FRENCH LAVENDER SCENT HEART,1,FRENCH LAVENDER SCENT HEART,0,639.jpg,NULL,0.75,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""french"",""heart""],""agram"":null,""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":639,""Description"":""FRENCH LAVENDER SCENT HEART"",""tagrams"":[""french"",""heart"",""lavender""]}"
640,8,100,100,RED POLKADOT PUDDING BOWL,1,RED POLKADOT PUDDING BOWL,0,640.jpg,NULL,0.39,1,"{""color"":[""red""],""size"":[],""quantity"":[],""shape"":[""polkadot""],""agram"":""pudding"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""bowl"",""yzgram"":""pudding-bowl"",""ProductId"":640,""Description"":""RED POLKADOT PUDDING BOWL"",""tagrams"":[""bowl"",""polkadot"",""pudding"",""pudding-bowl"",""red""]}"
641,0,100,100,BLUE POLKADOT PUDDING BOWL,2,BLUE POLKADOT PUDDING BOWL,0,641.jpg,NULL,0.39,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[""polkadot""],""agram"":""pudding"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""bowl"",""yzgram"":""pudding-bowl"",""ProductId"":641,""Description"":""BLUE POLKADOT PUDDING BOWL"",""tagrams"":[""blue"",""bowl"",""polkadot"",""pudding"",""pudding-bowl""]}"
642,3,100,100,RED POLKADOT BEAKER,1,RED POLKADOT BEAKER,0,642.jpg,NULL,0.39,1,"{""color"":[""red""],""size"":[],""quantity"":[],""shape"":[""polkadot""],""agram"":""beaker"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":642,""Description"":""RED POLKADOT BEAKER"",""tagrams"":[""beaker"",""polkadot"",""red""]}"
643,9,100,100,BLUE POLKADOT BEAKER,0,BLUE POLKADOT BEAKER,0,643.jpg,NULL,0.39,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[""polkadot""],""agram"":""beaker"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":643,""Description"":""BLUE POLKADOT BEAKER"",""tagrams"":[""beaker"",""blue"",""polkadot""]}"
644,0,100,100,BLUE POLKADOT EGG CUP,0,BLUE POLKADOT EGG CUP,0,644.jpg,NULL,0.39,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[""polkadot""],""agram"":""egg"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""cup"",""yzgram"":""egg-cup"",""ProductId"":644,""Description"":""BLUE POLKADOT EGG CUP"",""tagrams"":[""blue"",""cup"",""egg"",""egg-cup"",""polkadot""]}"
645,4,100,100,RED POLKADOT COFFEE  MUG,1,RED POLKADOT COFFEE  MUG,0,645.jpg,NULL,0.39,1,"{""color"":[""red""],""size"":[],""quantity"":[],""shape"":[""polkadot""],""agram"":""coffee"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""mug"",""yzgram"":""coffee-mug"",""ProductId"":645,""Description"":""RED POLKADOT COFFEE  MUG"",""tagrams"":[""coffee"",""coffee-mug"",""mug"",""polkadot"",""red""]}"
646,7,100,100,BLUE POLKADOT COFFEE MUG,1,BLUE POLKADOT COFFEE MUG,0,646.jpg,NULL,0.39,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[""polkadot""],""agram"":""coffee"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""mug"",""yzgram"":""coffee-mug"",""ProductId"":646,""Description"":""BLUE POLKADOT COFFEE MUG"",""tagrams"":[""blue"",""coffee"",""coffee-mug"",""mug"",""polkadot""]}"
647,1,100,100,RED PUDDING SPOON,1,RED PUDDING SPOON,0,NULL,NULL,0.12,1,"{""color"":[""red""],""size"":[],""quantity"":[],""shape"":[],""agram"":""pudding"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""spoon"",""yzgram"":""pudding-spoon"",""ProductId"":647,""Description"":""RED PUDDING SPOON"",""tagrams"":[""pudding"",""pudding-spoon"",""red"",""spoon""]}"
648,0,100,100,BLUE PUDDING SPOON,2,BLUE PUDDING SPOON,0,648.jpg,NULL,0.12,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[],""agram"":""pudding"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""spoon"",""yzgram"":""pudding-spoon"",""ProductId"":648,""Description"":""BLUE PUDDING SPOON"",""tagrams"":[""blue"",""pudding"",""pudding-spoon"",""spoon""]}"
649,7,100,100,RED  EGG  SPOON,1,RED  EGG  SPOON,0,649.jpg,NULL,0.12,1,"{""color"":[""red""],""size"":[],""quantity"":[],""shape"":[],""agram"":""egg"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""spoon"",""yzgram"":""egg-spoon"",""ProductId"":649,""Description"":""RED  EGG  SPOON"",""tagrams"":[""egg"",""egg-spoon"",""red"",""spoon""]}"
